date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-21 23:21:29,RunAroundSusieQ,SteveMartinToGo,0,0,0,"Banjo music is a recognized anti-depressive. Thank you, Steve. https://twitter.com/SteveMartinToGo/status/1241408095579856896 …",,,,1241505237153787912,https://twitter.com/RunAroundSusieQ/status/1241505237153787912
2020-03-28 20:07:18,sergistack,,192,478,1084,"¿USAS GOOGLE CHROME? Lo siento por las mayúsculas, pero existe un nuevo navegador que es más rápido y más privado que Chrome (bloquea los anuncios y los rastreadores, lo cual ahorra tiempo de carga). La interfaz es exactamente igual que la de Chrome, Brave lo supera en todo.",,,,1243993087531266049,https://twitter.com/sergistack/status/1243993087531266049
2020-03-21 20:09:06,chitownstandupp,,1,0,3,"Well well well looks like this quarantine may turn into a mild depressive episode. Stay tuned.",,,,1241456825343414272,https://twitter.com/chitownstandupp/status/1241456825343414272
2020-03-21 19:24:56,atsymbolanna,,0,0,2,"Anyone else just feel themselves tipping toward a depressive spiral? lol pic.twitter.com/bR14hotvQP",,,,1241445709058015234,https://twitter.com/atsymbolanna/status/1241445709058015234
2020-03-21 19:01:12,BeeBossy,,0,0,0,"You really gotta tread lightly when tryna ode on someone who's a manic bi-polar depressive",,,,1241439734280454145,https://twitter.com/BeeBossy/status/1241439734280454145
2020-03-21 18:52:05,BrandyLJensen,,35,78,2359,"ngl i thought being a chronic depressive meant i would take to quarantine pretty well but today i thought about two months without touching another human being and had a complete meltdown lol",,,,1241437441267040256,https://twitter.com/BrandyLJensen/status/1241437441267040256
2020-03-21 16:31:43,DrSamiSchalk,alexispauline,1,0,7,"If I don’t I am more likely to slip into a depressive episode and I don’t think Depression: Pandemkc Edition sounds great.",,,,1241402117857869825,https://twitter.com/DrSamiSchalk/status/1241402117857869825
2020-03-21 14:01:44,DrSamiSchalk,,1,0,9,"Not all of these methods will work for everyone. When I am in a depressive episode I typically ask friends to send me gentle reminders to eat, but right now that method actually just increases my food access anxiety & makes me feel monitored & surveilled rather than supported.",,,,1241364373421121537,https://twitter.com/DrSamiSchalk/status/1241364373421121537
2020-03-21 06:26:44,dinney_ac,Grace_Segers,0,0,0,"myself again, steadily employed in a similar career would be so hard. I have a master's and a paralegal post grad degree from the University of South Carolina. It fucking sucks not feeling like me. And anxiety with it's depressive tendency, which I'd never felt before i -",,,,1241249868678660099,https://twitter.com/dinney_ac/status/1241249868678660099
2020-03-21 02:54:47,haiIseitan,,0,0,8,"me hitting the bottom of the family size pretzel bag during a depressive episode pic.twitter.com/yUl5LFeIQE",,,,1241196529865633792,https://twitter.com/haiIseitan/status/1241196529865633792
2020-03-21 01:55:14,iwilldevouryou,,0,0,0,"So looks like I got approved leave for the month of April and honestly I’m relieved but also nervous about having so much time to myself. I need to develop a routine so I don’t relapse back into a depressive state",,,,1241181541583249411,https://twitter.com/iwilldevouryou/status/1241181541583249411
2020-03-21 01:55:07,oceaneyesdream,,0,0,0,"And the other day I had a depressive episode! Gotta love this!",,,,1241181514232193030,https://twitter.com/oceaneyesdream/status/1241181514232193030
