date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-23 23:57:17,stevepanayiotou,johnzahorik,1,0,0,"I don’t agree. Without an economy more people will become sick, anxious and suicidal. You don’t destroy an economy for anything or you have nothing. You can’t close for a month, they’ll be nothing to come back to. @JesseKellyDC",,@JesseKellyDC,,1242239021880762368,https://twitter.com/stevepanayiotou/status/1242239021880762368
2020-03-28 20:07:18,sergistack,,192,478,1084,"¿USAS GOOGLE CHROME? Lo siento por las mayúsculas, pero existe un nuevo navegador que es más rápido y más privado que Chrome (bloquea los anuncios y los rastreadores, lo cual ahorra tiempo de carga). La interfaz es exactamente igual que la de Chrome, Brave lo supera en todo.",,,,1243993087531266049,https://twitter.com/sergistack/status/1243993087531266049
2020-03-23 23:57:14,JoJohnson3,girlsreallyrule,0,0,0,"Not sick but anxious and bored",,,,1242239012099641346,https://twitter.com/JoJohnson3/status/1242239012099641346
2020-03-23 23:53:49,HISWOKENESS,,1,0,0,"I hate when I get anxious and I don’t know what to do..",,,,1242238149084033026,https://twitter.com/HISWOKENESS/status/1242238149084033026
2020-03-23 23:49:26,banana29,SeanZornFawcitt,1,0,0,"Sorry. I’m really anxious and really bored. pic.twitter.com/asL93vvRsj",,,,1242237049052246016,https://twitter.com/banana29/status/1242237049052246016
2020-03-23 23:40:27,Nessarosej,,1,0,0,"I never ask for these things but I am feeling so anxious about life right now. My job has required me to work from home but, because I am a 1099, they said they cannot pay me. I am a teacher and if I don’t teach then my students won’t be educated but I am so afraid for our family",,,,1242234786107854850,https://twitter.com/Nessarosej/status/1242234786107854850
2020-03-23 23:37:48,kmholden3,Mapiavva,2,0,0,"I've been home since Feb 28. I have to go out Thurs to get my Nucala shot, for my asthma. I'm very anxious.",,,,1242234119880347648,https://twitter.com/kmholden3/status/1242234119880347648
2020-03-23 23:31:46,rycrist,lhautala,1,0,1,"It’s amazing how easy it is to find things to be anxious about these days.",,,,1242232603857600512,https://twitter.com/rycrist/status/1242232603857600512
2020-03-23 23:20:43,JaxHomeStore,,0,0,1,"Just got this one in and anxious to try it tonight. Ive read some eally good reviews. I’ll be sure to let everyone know! #stayathome #stayathomechallenge #whisky #singlemaltwhisky #scotchwhisky @Springfield… https://www.instagram.com/p/B-GClLAhwDR/?igshid=puwc1j68pz8y …",,@Springfield,#stayathome #stayathomechallenge #whisky #singlemaltwhisky #scotchwhisky,1242229821914021888,https://twitter.com/JaxHomeStore/status/1242229821914021888
2020-03-23 23:19:58,jaytayfel,,0,1,10,"I can feel myself becoming more and more depressed and anxious with each passing update. pic.twitter.com/4dn7mAS4A0",,,,1242229632314814466,https://twitter.com/jaytayfel/status/1242229632314814466
