date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-20 23:31:44,JimenaBauer,LaMenteBolivia1,1,0,1,"Jajajaja o bipolar",,,,1241145429947027456,https://twitter.com/JimenaBauer/status/1241145429947027456
2020-07-28 20:47:23,GamesRedDeer,,27,173,427,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-20 22:21:20,blacchynatwin,,0,0,0,"First she want you then she don’t , you know these bitches bipolar",,,,1241127713781559298,https://twitter.com/blacchynatwin/status/1241127713781559298
2020-03-20 21:58:09,AntMob7,Markeice_Fresh,0,0,1,"",,,,1241121877147496448,https://twitter.com/AntMob7/status/1241121877147496448
2020-03-20 21:54:31,DStaine,,0,0,0,"#TrumpMeltdown the #WhiteHouse need to mix a daily cocktail of Paxil, Renalin, & Prozac for him....cuz he is #Bipolar! #MentalHealthMatters #MissingFrontalLobe",,,#TrumpMeltdown #WhiteHouse #Bipolar #MentalHealthMatters #MissingFrontalLobe,1241120962520768512,https://twitter.com/DStaine/status/1241120962520768512
2020-03-20 20:57:52,LisaTyl45632940,twizzler1,0,0,0,"He does not truly understand my bipolar ass that has a really hard time with loss. I have to get ok with this... I don't want to lose him just because my brain chemistry is so messed up. Thank God for Lamictal and Cymbalta! The recipe along with my small , very small benzo!",,,,1241106709101400066,https://twitter.com/LisaTyl45632940/status/1241106709101400066
2020-03-20 20:53:47,cozyotw,,0,0,0,"Day 5 of quarantine just found out I’m bipolar",,,,1241105682050560000,https://twitter.com/cozyotw/status/1241105682050560000
2020-03-20 19:36:43,_RemiiHasIt,,0,0,0,"Never will I ever again talk to someone who is bipolar frfr",,,,1241086286208917505,https://twitter.com/_RemiiHasIt/status/1241086286208917505
2020-03-20 19:03:37,kholbert7,,0,0,1,"This weather is about as bipolar as I am",,,,1241077955608051718,https://twitter.com/kholbert7/status/1241077955608051718
2020-03-20 16:32:09,1wiccangirl,SaBradOlly,0,0,1,"Remember, you are a gift to all who love you. Your boys, your friends. I'm Bipolar, in my downward spins, I lose site of the love that surrounds me. You are not alone. I know you are genuine and I love you just the way you are. pic.twitter.com/rMn3I8QSVm",,,,1241039837362368512,https://twitter.com/1wiccangirl/status/1241039837362368512
2020-03-20 16:10:42,bipolar__gamer,CashApp,0,0,0,"$carlsexton Anything helps. Thank you!",,,,1241034440249348103,https://twitter.com/bipolar__gamer/status/1241034440249348103
2020-03-20 15:45:01,MTVsAndy,,0,0,0,"I’m so sick of this fucking weather being so bipolar here",,,,1241027974960492549,https://twitter.com/MTVsAndy/status/1241027974960492549
2020-03-20 15:29:05,reignerengoaway,,0,0,1,"Legit Bipolar pic.twitter.com/ukkQuHraky",,,,1241023966556422145,https://twitter.com/reignerengoaway/status/1241023966556422145
2020-03-20 15:00:08,Riv3raReload3d,,0,0,0,"The weather is on some bipolar stuff rn lol",,,,1241016680576356352,https://twitter.com/Riv3raReload3d/status/1241016680576356352
2020-03-20 14:40:15,toshmalosh,CallherJuicyj,1,0,0,"lmfao. i saw, he better keep his bipolar ass away from me",,,,1241011679397363715,https://twitter.com/toshmalosh/status/1241011679397363715
2020-03-20 14:27:09,CarlitosAK47,,0,0,1,"Channel Ft. Nio Garcia y Casper Magico - Bipolar (Remix) (Official Video) https://www.qualitymusiclatino.com/blog/channel-ft-nio-garcia-y-casper-magico-bipolar-remix-official-video …",,,,1241008380409503748,https://twitter.com/CarlitosAK47/status/1241008380409503748
2020-03-20 14:07:31,_jgabriellle,,0,0,10,"These were taken 1 min apart, this is how bipolar he is pic.twitter.com/jMFk8jWFsC",,,,1241003440551198723,https://twitter.com/_jgabriellle/status/1241003440551198723
2020-03-20 14:01:50,pettyasslani,,0,0,1,"GA weather is so bipolar cuz wtf",,,,1241002010348052480,https://twitter.com/pettyasslani/status/1241002010348052480
2020-03-20 13:23:01,SayHeyToMyWilly,og_mathieu,0,0,0,"I don’t trust it lol. I got Jameis to OBJ but he bipolar so idk which Odell i’m getting i’m outta there too",,,,1240992241444745216,https://twitter.com/SayHeyToMyWilly/status/1240992241444745216
2020-03-20 12:23:27,therealbessy,,0,0,0,"#createhope #createyourself #morningmotivation #mentalhealthawareness #iwasthere #endthestigma #depression #anxiety #ptsd #schizophrenia #bipolar #trauma #inspiration #quotes #tgif @Monroe, Michigan https://www.instagram.com/p/B99I-WRlgDl/?igshid=1ozjfg9meeph2 …",,@Monroe,#createhope #createyourself #morningmotivation #mentalhealthawareness #iwasthere #endthestigma #depression #anxiety #ptsd #schizophrenia #bipolar #trauma #inspiration #quotes #tgif,1240977250704646144,https://twitter.com/therealbessy/status/1240977250704646144
2020-03-20 12:22:16,Dimples028,WayneDupreeShow,0,0,0,"Wayne Dupree: NO it is not you! Chrissy Tiegen not only gives off a ""bipolar"" vibe....she is so extremely jealous of Melania Trump she cannot stand the competition. We never cared for Chrissy Tiegen. She believes she is better than everyone else & this is so not true",,,,1240976953420677121,https://twitter.com/Dimples028/status/1240976953420677121
2020-03-20 12:14:28,terrencej9,,0,1,0,"Bipolar",,,,1240974988531961861,https://twitter.com/terrencej9/status/1240974988531961861
2020-07-28 20:47:23,GamesRedDeer,,27,173,427,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-20 12:00:18,He2Wavvy,,0,0,1,"I'm really bipolar, it's a Gemini thing",,,,1240971426154364930,https://twitter.com/He2Wavvy/status/1240971426154364930
2020-03-20 10:30:31,LikeImTommyLee,WeAre__Warriors,1,1,3,"When I realized he was a psychopath, not bipolar. He was violent. I found out he had killed numerous animals (pets) and kept trophies from attacking other people. His paranoia and delusions led to most of this. He also had zero sympathy or empathy for anyone or any thing.",,,,1240948830234800128,https://twitter.com/LikeImTommyLee/status/1240948830234800128
2020-03-20 10:03:47,GregPaonessa1,,0,0,0,"So near 70° today and 30° tomorrow and you think I'm bipolar",,,,1240942100860088320,https://twitter.com/GregPaonessa1/status/1240942100860088320
2020-03-20 08:44:15,jeuxhimeros,,0,0,0,"At least @Jessiereyez is up like me. Must be a bipolar thing. Lol.",,@Jessiereyez,,1240922088027729920,https://twitter.com/jeuxhimeros/status/1240922088027729920
2020-03-20 07:40:03,ChiefKENDALL,,0,0,0,"Women are so bipolar and they think they the Same all the time.. HELL NAW",,,,1240905932206456832,https://twitter.com/ChiefKENDALL/status/1240905932206456832
2020-03-20 07:18:26,DRO_OUTLAW,,0,0,0,"Money only give me temporary happiness it don’t really do shit fr I still be in a mood my bipolar ass",,,,1240900489354633216,https://twitter.com/DRO_OUTLAW/status/1240900489354633216
2020-03-20 07:03:09,Mizz_CourtxO,,0,0,0,"Sometime I sleep a lot. Like 12 plus hours. Then times I don’t. High functioning. Get a lot done. Mind racing. #bipolar #mentalhealth",,,#bipolar #mentalhealth,1240896642775212032,https://twitter.com/Mizz_CourtxO/status/1240896642775212032
2020-03-20 06:19:42,leonel_celis,,1,1,3,"Es una putiza batallar con el @moyrodelo , más bipolar que nada ly.",,@moyrodelo,,1240885711110205440,https://twitter.com/leonel_celis/status/1240885711110205440
2020-03-20 06:07:42,ambeezy_alex,TheRealToniJayy,0,0,0,"my bipolar ass https://twitter.com/TheRealToniJayy/status/1240811926394896384 …",,,,1240882689500160000,https://twitter.com/ambeezy_alex/status/1240882689500160000
2020-03-20 05:54:32,pbaby_,,0,0,0,"First she want you then she don’t ,you know these bitches bipolar!",,,,1240879378701209600,https://twitter.com/pbaby_/status/1240879378701209600
2020-03-20 05:18:26,minoarvizu,,1,0,1,"My life is so bipolar atm lmao fuck it just vibe to this XO @theweeknd",,@theweeknd,,1240870292135739392,https://twitter.com/minoarvizu/status/1240870292135739392
2020-03-20 04:46:49,britneyryan_,Daperfectdrug,0,0,0,"This how bipolar I am https://twitter.com/Daperfectdrug/status/1240166039062753281 …",,,,1240862334752604161,https://twitter.com/britneyryan_/status/1240862334752604161
2020-03-20 03:48:08,HeadMistress843,,0,0,3,"84 ° tomorrow and then it's 50+° again. Spring weather be bipolar.",,,,1240847568373985285,https://twitter.com/HeadMistress843/status/1240847568373985285
2020-03-20 03:46:53,SSB_Joe,,0,0,0,"She go pop dat cat for me and make it act bipolar",,,,1240847253025193984,https://twitter.com/SSB_Joe/status/1240847253025193984
2020-03-20 03:06:06,skylerthornee,,0,0,0,"i hate being bipolar it’s awesome",,,,1240836988728729601,https://twitter.com/skylerthornee/status/1240836988728729601
2020-03-20 02:39:02,Queen__Peach,,0,0,1,"I’m in bed drinking wine and now thanks to a medicine commercial I’m pretty sure I have bipolar 1. Quarantine is gonna turn me into a god damned hypochondriac.",,,,1240830176377933824,https://twitter.com/Queen__Peach/status/1240830176377933824
2020-03-20 02:32:49,LibraAbsolut,,2,2,7,"Is Charlie bipolar? Like she’s got some behavioral issues..... #WhatTheFlocka",,,#WhatTheFlocka,1240828613328621571,https://twitter.com/LibraAbsolut/status/1240828613328621571
2020-03-20 02:14:39,juanitooo123,concretekowboi,0,0,0,"If you can’t match my music bipolar ness stay away https://twitter.com/concretekowboi/status/1240807987322765319 …",,,,1240824041688178690,https://twitter.com/juanitooo123/status/1240824041688178690
