date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-22 23:58:39,Favour_in_Zion,,0,0,0,"Watching Django and I’m so anxious lol smh",,,,1241876977491103745,https://twitter.com/Favour_in_Zion/status/1241876977491103745
2020-03-28 20:07:18,sergistack,,192,478,1084,"¿USAS GOOGLE CHROME? Lo siento por las mayúsculas, pero existe un nuevo navegador que es más rápido y más privado que Chrome (bloquea los anuncios y los rastreadores, lo cual ahorra tiempo de carga). La interfaz es exactamente igual que la de Chrome, Brave lo supera en todo.",,,,1243993087531266049,https://twitter.com/sergistack/status/1243993087531266049
2020-03-22 23:58:25,purpienurpie,pazpaz,1,0,3,"Anxious Topo Chico https://twitter.com/pazpaz/status/1241846691701153792 …",,,,1241876918770819072,https://twitter.com/purpienurpie/status/1241876918770819072
2020-03-22 23:56:41,theblackcatkai,,3,0,6,"friday my therapy appointment will be over video chat. I've never done any sort of video chat because it makes me anxious. so it's appropriate that my first time is with my fucking therapist",,,,1241876484874256384,https://twitter.com/theblackcatkai/status/1241876484874256384
2020-03-22 23:56:05,revbethanncook,winfieldbevins,0,0,0,"Yes. Art has power to heal anxious souls!",,,,1241876334508494849,https://twitter.com/revbethanncook/status/1241876334508494849
2020-03-22 23:55:29,AlissaJayne,capitalismwitch,1,0,0,"I hope you find out soon. You must be anxious for the result.",,,,1241876182871584768,https://twitter.com/AlissaJayne/status/1241876182871584768
2020-03-22 23:53:46,myssissippi,DannyDeraney,0,0,0,"Do it. Read a book in it for me. On Thursday my region had one case. Today we have nine and I am back to the hospital for an undetermined amount of overtime tomorrow. Not gonna lie, I'm anxious, but glad I am in a rural area where social distance comes naturally.",,,,1241875749059117058,https://twitter.com/myssissippi/status/1241875749059117058
2020-03-22 23:50:59,brianfalexander,,0,0,0,"Home is a safe place in our anxious world. Home is that sacred place where we don’t have to be afraid. - @BrennanManning #theRagamuffinGospel",,@BrennanManning,#theRagamuffinGospel,1241875049969332225,https://twitter.com/brianfalexander/status/1241875049969332225
2020-03-22 23:32:14,em_derder,pazpaz,2,0,1,"Anxious Red Moscato https://twitter.com/pazpaz/status/1241846691701153792 …",,,,1241870332182626304,https://twitter.com/em_derder/status/1241870332182626304
2020-03-22 23:31:22,centurion_aim,,0,0,0,"PRAYER HAS NO DISTANCE...JOIN US THIS WEEK @6:00 AM FOR INTERCESSORY PRAYER • • “Be anxious for nothing, but in everything by prayer and supplication, with thanksgiving, let your requests be made known to… https://www.instagram.com/p/B-DfAMIBsw7/?igshid=156muaer4dkwo …",,@6,,1241870112057155589,https://twitter.com/centurion_aim/status/1241870112057155589
2020-03-22 23:30:08,guapdad4000,,30,19,334,"I don’t feel anxiety . Ever . I’m not anxious nervous . I don’t have asthma .I don’t have a fever . I JUST CANT BREATHE .",,,,1241869801670062081,https://twitter.com/guapdad4000/status/1241869801670062081
2020-03-22 23:26:56,sumimasorry_,,0,0,0,"The fact that I may have to spend 2-3 weeks in CO is such a terrifying thought to me im so fucking anxious",,,,1241868997429207050,https://twitter.com/sumimasorry_/status/1241868997429207050
2020-03-22 23:22:50,casually_late,,0,0,0,"My life has always been very stress filled and anxious so uncut gems was actually super mild for me",,,,1241867965093548040,https://twitter.com/casually_late/status/1241867965093548040
2020-03-22 23:10:11,saffrononrose,,0,0,1,"Feeling anxious about #coronavirus? You’re not alone. This toolkit from @ShineText & @MentalHealthAm can help: http://virusanxiety.com .",,@ShineText @MentalHealthAm,#coronavirus,1241864782656851968,https://twitter.com/saffrononrose/status/1241864782656851968
