date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-27 23:56:49,Cinnnamonboyy,,0,1,0,"#podcasts #astrology #lanadelrey #Depression #selfhelp #mentalhealth Listen to the most recent episode of my podcast: EPISODE 1: QUESTION EVERYTHING.https://anchor.fm/javier-naylor/episodes/EPISODE-1-QUESTION-EVERYTHING-ec0c4n …",,,#podcasts #astrology #lanadelrey #Depression #selfhelp #mentalhealth,1243688456603213831,https://twitter.com/Cinnnamonboyy/status/1243688456603213831
2020-03-27 23:55:15,greysaintcastle,itsraechill,0,0,0,"I ask myself that every day. Depression is creeping behind me. Yay. pic.twitter.com/7a1eSAUwET",,,,1243688064758607872,https://twitter.com/greysaintcastle/status/1243688064758607872
2020-03-27 23:50:20,angelballance,,0,0,0,"QUICK QUIZ: What… Fights depression (regular aerobic exercise can be as effective as antidepressants for mild or moderate depression) Improves ability to focus and follow directions, and self-motivation… https://www.instagram.com/p/B-QZJgaFsC3/?igshid=1m7hihi35l48e …",,,,1243686825107087360,https://twitter.com/angelballance/status/1243686825107087360
2020-03-27 23:49:09,nickthielpoet,,0,0,0,"bat sex by nick thiel (Below is NOT the poem) :: Grandma and Grandpa ::::lived through the great depression ::::met when he returned from ::The second World War:: ::::he barely ::::made it out of ::::lone… https://www.instagram.com/p/B-QZA3KlUN9/?igshid=12gl97q1c09ur …",,,,1243686529656119298,https://twitter.com/nickthielpoet/status/1243686529656119298
2020-03-27 23:47:11,SportsWorldInc,,0,0,0,"SPORTS WORLD MINISTRIES INCORPORATED is fundraising for Helping Students that are in crisis, dealing with depression and suicidal thoughts.: https://charity.gofundme.com/o/en/campaign/helping-students-that-are-in-crisis-dealing-with-depression-and-suicidal-thoughts?utm_campaign=ocmultiteam&utm_medium=twitter&utm_source=crowdrise …",,,,1243686031402110976,https://twitter.com/SportsWorldInc/status/1243686031402110976
2020-03-27 23:45:54,W_ProphetBalik,W_ProphetBalik,1,0,0,"@lilireinhart if you truly want freedom from #Depression it can be done in #JesusChrist name ( @RepFredUpton @RahmEmanuel ) – at Las Vegas",,@lilireinhart @RepFredUpton @RahmEmanuel,#Depression #JesusChrist,1243685711254933504,https://twitter.com/W_ProphetBalik/status/1243685711254933504
2020-03-27 23:43:21,benluvscindy,,2,1,2,"Taking Cindy Bannister to the hospital for depression. Prayers please.",,,,1243685068469465088,https://twitter.com/benluvscindy/status/1243685068469465088
2020-03-27 23:43:12,spiritquestmoon,robreiner,0,0,0,"@robreiner There is no such thing as a worse human being. The wasted bag of flesh and bone is pulling us further into deterioration and depression, our democracy hangs by a thread. My only prayer is that our republic survives and like America of old recovers and thrives. https://twitter.com/robreiner/status/1243679582550556672 …",,@robreiner,,1243685032583032832,https://twitter.com/spiritquestmoon/status/1243685032583032832
2020-03-27 23:32:45,poppinpepperoni,,0,0,0,"I hear @taylorswift13 is out here paying bills and I know I could use some love lol but seriously y’all this #COVID19 stuff has been messing with my depression and anxiety. I’m trying to stay away from the news cuz it makes it worse but that’s hard these days. Y’all pray",,@taylorswift13,#COVID19,1243682399193571328,https://twitter.com/poppinpepperoni/status/1243682399193571328
2020-03-27 23:31:47,BlaqueMajesty,,0,0,0,"I admired tf out of our friendship . I dont think she understood those random car rides and long ass car talks helped me while I was in a deep state of depression ...... regret fucking her now Bc now I can’t even have my friend back .",,,,1243682159484981248,https://twitter.com/BlaqueMajesty/status/1243682159484981248
2020-03-27 23:30:45,brittany4thewin,,0,0,0,"How are y’all dealing with anxiety/depression while being quarantined?",,,,1243681895654793219,https://twitter.com/brittany4thewin/status/1243681895654793219
2020-03-27 23:22:58,mk6bru,,0,0,2,"Fun fact: I don’t get mad often but when i do it’s bad. It’s like a weird energy comes over me and I’m upset. I also deal with anxiety/ depression. cbd helps mellow me out. #Transparent",,,#Transparent,1243679939557195776,https://twitter.com/mk6bru/status/1243679939557195776
2020-03-27 23:21:36,Lizzieveg,ladystardust25,1,0,1,"Omg it was the worst. She had been diagnosed with kidney failure 4 years ago but she developed cancer, vet thinks pancreatic. Omg thank god i had started taking meds for anxiety and depression a few weeks before. Omg it was so hard. She was in pain though. They are family 4sure.",,,,1243679595976699907,https://twitter.com/Lizzieveg/status/1243679595976699907
2020-03-27 23:21:36,joebrusuelas,TonyFratto,2,2,4,"Nationalizing medical device production is an even stupider idea than his ill-conceived trade war. Too bad there’s not a precedent where nationalism, protectionism & isolationism tuned an economic shock into a depression.",,,,1243679593044815873,https://twitter.com/joebrusuelas/status/1243679593044815873
2020-03-27 23:21:24,QueerGirlzSlay,supremelarson,2,0,5,"Nooooo I’m sorry babe I’ve been shit at my phone during this birthday / quarantine depression saga I’ll record it for you tonight !!",,,,1243679542490750976,https://twitter.com/QueerGirlzSlay/status/1243679542490750976
2020-03-27 23:20:44,WookieeBoogie,,1,0,0,"I have no appetite and no libido. This is the opposite of what depression usually feels like for me. Under the current circumstances, I could be down with these symptoms for the long-haul.",,,,1243679375029088258,https://twitter.com/WookieeBoogie/status/1243679375029088258
2020-03-27 23:19:29,taykayy96,,0,0,1,"I understand you’re bored.... trust me I do My depression is killing me rn and I’m still not being careless so you don’t have to be careless either.",,,,1243679062163415043,https://twitter.com/taykayy96/status/1243679062163415043
2020-03-27 23:15:47,emmillyrossee,,0,2,3,"my depression will not survive quarantine",,,,1243678131396972546,https://twitter.com/emmillyrossee/status/1243678131396972546
2020-03-27 23:13:42,pradiggitydog,,1,0,0,"Day 16: At least people are getting paid as we may be (more likely not) just past halfway through the 30 days of depression.",,,,1243677604596465664,https://twitter.com/pradiggitydog/status/1243677604596465664
2020-03-27 23:10:54,Hanging0n,LudasLudio,0,0,2,"SPENCER IM AN EXTROVERT TRAPPED INSIDE I am allowed to live in my depression mess and still want validation for looking nice",,,,1243676900918099968,https://twitter.com/Hanging0n/status/1243676900918099968
2020-03-27 23:05:31,pIayboyari,emunz34,0,0,1,"yes please call me out on my depression i need it",,,,1243675548422934535,https://twitter.com/pIayboyari/status/1243675548422934535
2020-03-27 23:03:30,tarag76,,0,0,0,"Brittany Cartwright Claims Jax Taylor Dealt With ‘After-Wedding Depression,’ Dishes On Drawn Out Affair https://www.inquisitr.com/5965091/brittany-cartwright-jax-taylor-depressed-wedding/ … (all the booger sugar he was doing shown on the show sure didn't help!)",,,,1243675038282330112,https://twitter.com/tarag76/status/1243675038282330112
2020-03-27 23:03:15,KornLuver69,,1,0,0,"/: the depression smangin today",,,,1243674977993285632,https://twitter.com/KornLuver69/status/1243674977993285632
2020-03-27 23:03:14,savagexhayati,lizzfuegoo,1,0,0,"yes there’s studies that show it helps improve anxiety/depression",,,,1243674974570696704,https://twitter.com/savagexhayati/status/1243674974570696704
2020-03-27 23:01:39,areseise,,0,0,3,"What I wanted: animal friends, hot chocolate and maybe the occasional art piece and video game... What I got: anxiety and depression",,,,1243674575575101441,https://twitter.com/areseise/status/1243674575575101441
2020-03-27 22:59:43,JoeFalzone8,,0,0,1,"Prescription for death. Oh yes get treatment for the 80%+ of us that suffer major depression associated with CP! Very simple stuff. We have control over much of this...",,,,1243674087991447552,https://twitter.com/JoeFalzone8/status/1243674087991447552
2020-03-27 22:58:04,KatieFoppedUp,,0,0,0,"@DUALIPA just cured my quarantine depression with this album #FutureNostalgia",,@DUALIPA,#FutureNostalgia,1243673673250340865,https://twitter.com/KatieFoppedUp/status/1243673673250340865
2020-03-27 22:55:05,Asminor_author,,1,0,3,"Earlier today I asked myself, ""Why am I so tired?"" Then my mind reminded me: You're not tired, you're just #depressed. #mentalhealth #mentalhealththoughts #YouAreNotAlone #depression",,,#depressed #mentalhealth #mentalhealththoughts #YouAreNotAlone #depression,1243672920410505218,https://twitter.com/Asminor_author/status/1243672920410505218
2020-03-27 22:54:40,Thunderbird_26,,2,0,0,"What’s some u pbeat music you guys listen to to cure depression?",,,,1243672815737253889,https://twitter.com/Thunderbird_26/status/1243672815737253889
2020-03-27 22:49:25,Dawgman95,,1,0,2,"So glad to have a diagnosis for my mom. Advanced depression has been rough! Feel like we are going to get some relief for her now. 77 and fit as a fiddle but the mind is a fragile thing.",,,,1243671496742051841,https://twitter.com/Dawgman95/status/1243671496742051841
2020-03-27 22:48:15,franceasca,,0,0,1,"For anyone who is experiencing and awakening or having anxiety, depression or experience PTSD, highly triggered, or stressed during the Covid-19 global epidemic & by being quarantined. Incorporating breathwork in… https://www.instagram.com/p/B-QSBFCAsaH/?igshid=cdnyvrbh65mo …",,,,1243671202150993921,https://twitter.com/franceasca/status/1243671202150993921
2020-03-27 22:46:33,KennonPk,pulte,0,0,0,"My mother may she RIP shared stories with us about her and my granddaddy walking the railroad tracks for coal and various things during the depression times . Made us feel more appreciative of what we had and worked hard for. Humbled us!!",,,,1243670773597863942,https://twitter.com/KennonPk/status/1243670773597863942
2020-03-27 22:30:37,SDhandMD,bkolskk,6,1,29,"My sister is in psych and it’s scary to think about mental illness and suicide rates in such isolating diseases like depression",,,,1243666763885080576,https://twitter.com/SDhandMD/status/1243666763885080576
2020-03-27 22:29:57,genah_g,,0,0,0,"Currently feeling this depression weighing heavy. I wish I was home in my bed.",,,,1243666597501419523,https://twitter.com/genah_g/status/1243666597501419523
2020-03-27 22:27:36,fairyboyfriend,joyfrompain,1,0,2,"Dude ! That’s exactly what I think had happened to me. I also feel like it’s done nothing for my depression. Just mania LOL. Next time I go to the psychiatrist I will ask her abt that",,,,1243666006637248514,https://twitter.com/fairyboyfriend/status/1243666006637248514
2020-03-27 22:25:18,IAmRobRyan,kikstwitt,0,0,1,"My grandparents explained that the great depression was unlike anything I’d ever experience in my life. Then they shared very individual human stories. Of course. Bcuz later we never recount the politics or personalities of the moments~ we share stories. Stories of ppl we knew.",,,,1243665424337620992,https://twitter.com/IAmRobRyan/status/1243665424337620992
2020-03-27 22:23:45,daloney65,daloney65,0,0,0,"No doubt there will be tremendous paid due to economic shut down. But envision the pain of depression and pandemic with millions of dead. 2/",,,,1243665037497008128,https://twitter.com/daloney65/status/1243665037497008128
2020-03-27 22:23:27,Lee75403145,,0,0,1,"So depression comes in many forms and for me it deals with being lonely as a small part but still a part",,,,1243664962532323331,https://twitter.com/Lee75403145/status/1243664962532323331
2020-03-27 22:22:28,TheDeadLiftCEO,NaturallyTyraG,0,0,2,"This must explain why I had the most women in my life during my depression. https://twitter.com/NaturallyTyraG/status/1243663331535314944 …",,,,1243664714300887041,https://twitter.com/TheDeadLiftCEO/status/1243664714300887041
2020-03-27 22:21:56,IAmKarlaValeria,ChrisShehanArt,0,0,0,"I was crying seeing a brown little girl as the protagonist This show made the quarantine depression a little better. https://twitter.com/ChrisShehanArt/status/1243605167339188229 …",,,,1243664579483373571,https://twitter.com/IAmKarlaValeria/status/1243664579483373571
