date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-14 21:53:57,blacorato,,0,6,34,"Something that I think is going overlooked in this whole situation is the role of isolation. This will be a tough time not solely on the illness and lack of entertainment but also that without routines people can fall into serious depressive episodes. Check on your friends",,,,1238946492783579136,https://twitter.com/blacorato/status/1238946492783579136
2020-07-28 20:47:23,GamesRedDeer,,27,172,426,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-14 18:23:39,lrhoran22,,1,0,0,"Considering this is a world pandemic. This is crazy for the whole world and it affects us all different but for me it’s taken any healing I had already done and caused me to go into a complete depressive state. Packing my room is going to be the worst time for me.",,,,1238893569521463297,https://twitter.com/lrhoran22/status/1238893569521463297
2020-03-14 16:25:12,kudzuplanet,bdscientist,0,0,1,"I switch between Cold Case and GBBO. I feel manic depressive lol.",,,,1238863761504681986,https://twitter.com/kudzuplanet/status/1238863761504681986
2020-03-14 12:17:48,frauglet,,1,0,3,"i know remission is a thing but i have persistent depressive disorder which means i am constantly in a state of depression and i’m not really sure how i can ever be happy with a mood disorder like that.",,,,1238801503009124352,https://twitter.com/frauglet/status/1238801503009124352
2020-03-14 08:29:07,Galsina_latimer,prince_scarf,0,0,0,"As I was reading the latest things that Price Harry has said...sudentley I realied that is like I am hearing my brother who is an Pquisofrenic Border Line Manico Depressive... It is incredible the similarities... https://twitter.com/prince_scarf/status/1237571177238781953 …",,,,1238743950728536064,https://twitter.com/Galsina_latimer/status/1238743950728536064
2020-03-14 06:43:13,beka_bugg,,0,0,3,"that’s all of my tweets for the month before i disappear for a while and then come back in a few weeks in another depressive state to rant thanks for tuning in goodnight",,,,1238717299693170688,https://twitter.com/beka_bugg/status/1238717299693170688
2020-03-14 06:29:52,sausagecan,FizzySodaWave,0,0,2,"My depressive episode this week https://twitter.com/FizzySodaWave/status/1238492663831318528 …",,,,1238713942635134976,https://twitter.com/sausagecan/status/1238713942635134976
2020-03-14 04:23:04,hoyingfan,SheaSerrano,0,0,2,"My mom passed away in Jan—it'd been a rough 2 years without a break. Had a vacation scheduled for May, but COVID19. This week has been a long depressive freakout, but taking part in this thread felt good. WE'RE IN THIS TOGETHER. Solidarity! https://twitter.com/SheaSerrano/status/1238326678260195328 …",,,,1238682030352879617,https://twitter.com/hoyingfan/status/1238682030352879617
2020-03-14 04:22:49,adrianaa_mel,,0,4,8,"Oooooooooo if this spring break gets extended imma have a really bad depressive episode, feel it coming.",,,,1238681967966785536,https://twitter.com/adrianaa_mel/status/1238681967966785536
