date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 23:59:11,beth_pohan,,0,1,18,"omg they make cranberry wine. now i can fight the COVID19, a UTI, and my depression in 1 bottle!",,,,1239340399996608517,https://twitter.com/beth_pohan/status/1239340399996608517
2020-03-15 23:57:45,DocCoyle,,6,0,15,"Chronic pain can lead to depression & combined with isolation can be a bad combo. Hopefully it breaks soon. I still may escape to catch a movie under heavy caution because a brother got needs.",,,,1239340038023860224,https://twitter.com/DocCoyle/status/1239340038023860224
2020-03-15 23:51:05,bahfonghoul,,1,1,4,"The Greatest Generation and their families spent 4 years (at the tail-end of the Depression) sacrificing at home while we fought a war on two continents. You can probably honor your grandparents by not leaving your house much for the next 4-12 weeks.",,,,1239338361292304385,https://twitter.com/bahfonghoul/status/1239338361292304385
2020-03-15 23:48:59,Seanxsolo,,4,1,19,"Just got punched in the face with depression wow I need kush and video games and hugs",,,,1239337831207776257,https://twitter.com/Seanxsolo/status/1239337831207776257
2020-03-15 23:47:31,rozierforthree,,0,1,1,"Big time depression season",,,,1239337463769792512,https://twitter.com/rozierforthree/status/1239337463769792512
2020-03-15 23:45:54,RBelichick,thomaskaine5,0,0,0,"How to cause the coming Depression sooner than death of a diabetic 80 y.o. https://twitter.com/thomaskaine5/status/1239315627170545670 …",,,,1239337056603521024,https://twitter.com/RBelichick/status/1239337056603521024
2020-03-15 23:43:17,LRMurphh,,0,0,6,"Seasonal depression gonna turn into coronapocolypse depression",,,,1239336395895967744,https://twitter.com/LRMurphh/status/1239336395895967744
2020-03-15 23:43:10,__Alida,,0,0,1,"I need baseball in my life to get me out this depression .",,,,1239336367412383745,https://twitter.com/__Alida/status/1239336367412383745
2020-03-15 23:43:08,van_essavan,Queenoftsiyon,0,0,0,"Being able to pay the bills helps with depression.",,,,1239336361154375681,https://twitter.com/van_essavan/status/1239336361154375681
2020-03-15 23:41:36,DJJickster,4RacheleM,2,3,8,"Looks like we are closing in on another Great Depression! https://twitter.com/4RacheleM/status/1239276054306586626 …",,,,1239335974200651783,https://twitter.com/DJJickster/status/1239335974200651783
2020-03-15 23:34:23,Leverich1991,Ravnik68,1,0,2,"Hitting the greatest depression to own the libs",,,,1239334158062755840,https://twitter.com/Leverich1991/status/1239334158062755840
2020-03-15 23:33:54,michaelbikales,businessinsider,0,0,0,"Soothe? Try spook! Hoping for a recession and not a depression.",,,,1239334035459112961,https://twitter.com/michaelbikales/status/1239334035459112961
2020-03-15 23:33:15,realcarlscott,,0,0,0,"Normally the depression naps do the trick but today I feel worse.",,,,1239333871675682819,https://twitter.com/realcarlscott/status/1239333871675682819
2020-03-15 23:31:07,Eilandarts,,0,0,0,"In our current show: Brave100 “Charlie’s Sweatshop” by Diane Phares Rose DeLucie is brave. She supported her large family during the depression and WW II by working as… https://www.instagram.com/p/B9xdaJbpIg0/?igshid=187l6wxmik2n0 …",,,,1239333333634514944,https://twitter.com/Eilandarts/status/1239333333634514944
2020-03-15 23:28:02,scotty_atx,,0,1,5,"If everything’s gonna be closed soon imma have to stock up on a few bottles of vodka for my bunker (depression hole that is my room)",,,,1239332557604388864,https://twitter.com/scotty_atx/status/1239332557604388864
2020-03-15 23:27:57,ieatfrogs11,,0,0,0,"man... depression is fuckin’ rough man",,,,1239332537207418880,https://twitter.com/ieatfrogs11/status/1239332537207418880
2020-03-15 23:27:46,trutheresme,BarsottiKlb,1,0,1,"This will bring out the worst in people. Depression will be at an all time high. Hopefully people will understanding of such.",,,,1239332493498683394,https://twitter.com/trutheresme/status/1239332493498683394
2020-03-15 23:24:10,katdiggity,,0,0,0,"Agreed! Feeling depressed and anxious is totally normal and everyone experiences these emotions. However having depression and/or anxiety is a completely different thing and I think people interchange these terms way too often that they often lose their true meaning",,,,1239331588329984000,https://twitter.com/katdiggity/status/1239331588329984000
2020-03-15 23:21:28,turkovicelma,,4,24,136,"Post trip depression is SO REAL pic.twitter.com/p6HSz3mkNg",,,,1239330906671927296,https://twitter.com/turkovicelma/status/1239330906671927296
2020-03-15 23:20:14,terrye_thorp,69hollywood78,0,0,0,"Love the pushups on the Bosu. I appreciate you and your never ending quest to get this information out there and encourage people to be aware, listen and check on each other #22aday #PTSD #suicide #depression #reachout #Umatterhttps://twitter.com/69hollywood78/status/1239264303519338496 …",,,#22aday #PTSD #suicide #depression #reachout #Umatterhttps,1239330596914106369,https://twitter.com/terrye_thorp/status/1239330596914106369
2020-03-15 23:14:27,lidialopinto,SaraCarterDC,2,0,8,"My therapist prescribed I never watch #msm. Bad for depression/anxiety.",,,#msm,1239329141226442753,https://twitter.com/lidialopinto/status/1239329141226442753
2020-03-15 23:14:15,TT_Hutch,,1,0,5,"The United States has survived two world wars, countless amounts of “flu type viruses”, the Great Depression, and so many worse things than the Corona Virus. Quit buying out the damn paper products and just wash your dirty ass hands.",,,,1239329091691712515,https://twitter.com/TT_Hutch/status/1239329091691712515
2020-03-15 23:12:31,lovefromkelsey,,2,0,6,"I’ve never been so embarrassed by what a disaster my room is. Between depression and my physical health getting bad it is just a nightmare. But I spent 3 hours and now my bed is cleaned off. Baby steps! I’m determined to make my room less of an anxiety trigger during quarantine.",,,,1239328653986717696,https://twitter.com/lovefromkelsey/status/1239328653986717696
2020-03-15 23:09:01,AmyParulis,,0,0,1,"I have anxiety and depression that I take medication for on a daily basis. The last few days have been a rollercoaster. Whenever things get bad I turn to the mountains to help me. Living in Colorado has really been… https://www.instagram.com/p/B9xa4UDpVFq/?igshid=aky7ap5i6exl …",,,,1239327773845532674,https://twitter.com/AmyParulis/status/1239327773845532674
2020-03-15 23:05:10,Patiepot27,Backwards_Chic,1,0,1,"Just woke up from a 2-hour depression nap",,,,1239326804890071040,https://twitter.com/Patiepot27/status/1239326804890071040
2020-03-15 23:04:26,FriendAlden,,0,0,0,"Markets are crashing. We’re walking head first into a second world wide depression and I don’t think we can crawl out of this one. It’s over guys, we’re done. #coronapocolypse #StayTheFHome #COVIDー19 #Trump",,,#coronapocolypse #StayTheFHome #COVIDー19 #Trump,1239326621699657730,https://twitter.com/FriendAlden/status/1239326621699657730
2020-03-15 23:04:22,WizeProphet_,,0,0,1,"Daily writing session keep away the depression...",,,,1239326601826971651,https://twitter.com/WizeProphet_/status/1239326601826971651
2020-03-15 23:04:18,Blacfrankbarone,,0,0,1,"This depression is kicking my ass!!!",,,,1239326587687849985,https://twitter.com/Blacfrankbarone/status/1239326587687849985
2020-03-15 23:02:38,JasonSpringfie1,,1,0,3,"Depression has kicked in... didn’t realize I’d miss sports this much",,,,1239326166114357250,https://twitter.com/JasonSpringfie1/status/1239326166114357250
2020-03-15 23:00:48,stevebward,KevinDalby,1,0,0,"And the results of another Great Depression?",,,,1239325705885880320,https://twitter.com/stevebward/status/1239325705885880320
2020-03-15 22:58:13,john_bingman,AAARPGodess,0,0,0,"Like the depression... scary...",,,,1239325054590226437,https://twitter.com/john_bingman/status/1239325054590226437
2020-03-15 22:56:13,_alexachristian,,0,0,0,"If you want to enter a whole new level of worry/confusion/depression about #COVIDー19, pour a drink, turn on the news and watch the world burn.pic.twitter.com/YDDbP8f00f",,,#COVIDー19,1239324552024297472,https://twitter.com/_alexachristian/status/1239324552024297472
2020-03-15 22:48:20,MillardFillmor1,Huscoon,1,0,0,"This is on the magnitude of Great Depression level shit. We are in La La Land here. This is on a whole other level in terms of human suffering and economic instability. Sooner we realize it, the better we can cope with it.",,,,1239322569431371776,https://twitter.com/MillardFillmor1/status/1239322569431371776
2020-03-15 22:46:16,ManicMillie27,,1,0,0,"And for those who read this and may judge me for whining. I have severe depression and work is my only social interaction. The more I’m alone the worse my depression gets. I just got out of a rough patch and I’m afraid I’m going to relapse. #MentalHealth #depression",,,#MentalHealth #depression,1239322048318574593,https://twitter.com/ManicMillie27/status/1239322048318574593
2020-03-15 22:45:36,k_wubzz,kyantewilson,2,7,47,"me when someone walks into my room after a month long depression episode https://twitter.com/kyantewilson/status/1239320917169197057 …",,,,1239321879753572352,https://twitter.com/k_wubzz/status/1239321879753572352
2020-03-15 22:42:05,nw3,NorthmanTrader,0,0,4,"Yeah it’s confusing why people think we’re not in a recession. We’re staring at a depression. Are these the same people that say there’s no inflation (ignoring housing, tuition, healthcare)?",,,,1239320996043272192,https://twitter.com/nw3/status/1239320996043272192
2020-03-15 22:42:02,ScottDFricano,inteldotwav,0,1,0,"@inteldotwav Always Remember: The #StockMarket crash of 1920s did NOT cause the #depression , it was caused by the #GreatDepression. #markets #DJIA #NYSEhttps://twitter.com/inteldotwav/status/1239315020825210880 …",,@inteldotwav,#StockMarket #depression #GreatDepression #markets #DJIA #NYSEhttps,1239320983393177600,https://twitter.com/ScottDFricano/status/1239320983393177600
2020-03-15 22:37:47,Taylorwaaaa,,1,0,0,"I suffer from depression and anxiety and dick helps. Why can’t my psychiatrist prescribe that? Much more affordable and accessible.",,,,1239319913594052609,https://twitter.com/Taylorwaaaa/status/1239319913594052609
2020-03-15 22:37:17,michaelbikales,business,0,2,4,"Hopefully recession and not a depression.",,,,1239319789333549056,https://twitter.com/michaelbikales/status/1239319789333549056
2020-03-15 22:34:55,MiaStJohnBoxer,,6,23,73,"Tune in 3/16, 7am-8am LIVE on @VoiceAmVariety “In The Ring W/ Mia” https://www.voiceamerica.com/episode/122316/in-the-ring-030920 … If u miss the live portion, listen later on podcast! I’ll be talking about my fight w/ #anxiety #depression & #addiction Special guest @LaurenceRifkin on mentalhealth & oral hygienepic.twitter.com/7MCEVkf0TQ",,@VoiceAmVariety @LaurenceRifkin,#anxiety #depression #addiction,1239319192462954496,https://twitter.com/MiaStJohnBoxer/status/1239319192462954496
2020-03-15 22:31:41,CrysTizle,,2,0,3,"I am typically a very positive person. I do not live with depression on a regular basis, but damn. I am straight up not having a good time. Would love some good vibes & happiness tips",,,,1239318380127059968,https://twitter.com/CrysTizle/status/1239318380127059968
2020-03-15 22:27:38,iguerin,,1,1,2,"Many of these precautions to flattening the arc of the virus’s spread revolve around isolationism. It works, but it also wreaks havoc on the mind. Loneliness can become sadness. Sadness can become depression. In some people, it happens faster than others.",,,,1239317359942414342,https://twitter.com/iguerin/status/1239317359942414342
2020-03-15 22:25:14,CrysTizle,,1,0,3,"This isn’t to seek attention or sympathy, but I’m curious of ways to combat depression? With the COVID pandemic continuing to escalate, I’ve become concerned about our wedding coming up next month & my bachelorette party next weekend. Remaining optimistic is rather challenging",,,,1239316754599469057,https://twitter.com/CrysTizle/status/1239316754599469057
2020-03-15 22:24:42,357TradingCo,,0,0,0,"Oooopps ...Recession or Depression? pic.twitter.com/YYEDhSX2F5",,,,1239316620553658369,https://twitter.com/357TradingCo/status/1239316620553658369
2020-03-15 22:20:26,keswick1,,0,0,0,"#JoeBiden2020 In 2008 we were in a Great Recession. In some states depression. People were losing their homes. It was a lot worse than the government admitted( this seems to be universal). The Obama administration put economic tools into place that ultimately helped us recover.",,,#JoeBiden2020,1239315546228826113,https://twitter.com/keswick1/status/1239315546228826113
2020-03-15 22:17:05,chasegatling2,,0,2,0,"Bru I’m in a deep sex depression",,,,1239314704230686722,https://twitter.com/chasegatling2/status/1239314704230686722
2020-03-15 22:10:26,dak997,CGRTeams,0,0,0,"If you ever watch the history of the hot dog, you’ll see it is very much a sandwich. A delicacy during the Great Depression.",,,,1239313032154578952,https://twitter.com/dak997/status/1239313032154578952
2020-03-15 22:09:38,Psycheek,KatyTurNBC,0,0,0,"3 months...or we will be looking at a depression",,,,1239312830324768771,https://twitter.com/Psycheek/status/1239312830324768771
2020-03-15 22:08:16,charmayander,,1,0,6,"i can’t even bake my depression bread bc all the stores are cleared out pic.twitter.com/HLX8gj8Dp9",,,,1239312487020986370,https://twitter.com/charmayander/status/1239312487020986370
2020-03-15 22:07:38,danspar,janewells,0,0,0,"This is going to be a momentous world time out-a definitive change in society. I never understood why my dad was so stodgy and paranoid about buying things. He was a child of the Great Depression. Now I understand.",,,,1239312324558589952,https://twitter.com/danspar/status/1239312324558589952
2020-03-15 22:03:06,ArleneGilchris2,sues3jewels,0,0,1,"my elderly clients said they were children during the depression, people had to use newspaper cause they had no money to buy t. paper, I think I’ll google it & see when it was first used.",,,,1239311183896772612,https://twitter.com/ArleneGilchris2/status/1239311183896772612
2020-03-15 22:02:29,SpoonieSwift91,frozetoe,0,0,0,"Also we should FaceTime together soon I miss you hella much and my anxiety/depression/ptsd is reallll and I could use a distractions",,,,1239311029571596293,https://twitter.com/SpoonieSwift91/status/1239311029571596293
2020-03-15 22:00:06,asuttonsurprise,,0,1,10,"suffering from depression suckssss. knowing something is wrong and the reasons you’re sad but not being able to do anything to control it.",,,,1239310429106638848,https://twitter.com/asuttonsurprise/status/1239310429106638848
2020-03-15 21:49:49,VeryRareJC,,1,0,0,"Straight depression thinking bout no march madness @JakesNext",,@JakesNext,,1239307841355288577,https://twitter.com/VeryRareJC/status/1239307841355288577
2020-03-15 21:49:31,pinewoodsdojo,MizQue,0,1,2,"Manic depression is a frustrating mess https://m.youtube.com/watch?v=Ll7w7Q1uIAk …",,,,1239307765887250435,https://twitter.com/pinewoodsdojo/status/1239307765887250435
2020-03-15 21:48:12,realtonysmith,DavidRadcliff,2,0,0,"What if the “preservation of capital” keeps businesses afloat and prevents deaths of despair that would result from a global depression?",,,,1239307434755227651,https://twitter.com/realtonysmith/status/1239307434755227651
2020-03-15 21:46:27,Queeno_Cheeno,,0,1,10,"Guys. I promise we ALL have forms of depression, anxiety, fear, mental health downfalls. PLEASE stop playing victim to these things. There’s a way to raise awareness without always needing pity... And yes bitches. I have anxiety, go the therapy every wednesday, & struggle too.",,,,1239306993715892224,https://twitter.com/Queeno_Cheeno/status/1239306993715892224
2020-03-15 21:41:35,michaelbikales,thehill,0,1,0,"Hope for a recession not for a depression.",,,,1239305772112191494,https://twitter.com/michaelbikales/status/1239305772112191494
2020-03-15 21:37:52,codegumbo,,0,0,0,"It’s good to see that we’re progressing through the various stages of grief on Twitter re the #coronavirus Seeing lots of depression and anger posts.",,,#coronavirus,1239304833573715973,https://twitter.com/codegumbo/status/1239304833573715973
2020-03-15 21:35:48,michaelbikales,tackettdc,0,0,0,"Yes, hope for a recession and not a depression.",,,,1239304315044585472,https://twitter.com/michaelbikales/status/1239304315044585472
2020-03-15 21:31:06,rjurney,adamnash,1,0,0,"How about a few months off, Adam? Depression?",,,,1239303131244056576,https://twitter.com/rjurney/status/1239303131244056576
2020-03-15 21:30:17,michaelbikales,nypost,0,0,1,"Hope for a recession, and not a depression.",,,,1239302927933718528,https://twitter.com/michaelbikales/status/1239302927933718528
2020-03-15 21:27:07,Demented_Music,tisoki,0,0,2,"Anger and depression!",,,,1239302130885742592,https://twitter.com/Demented_Music/status/1239302130885742592
2020-03-15 21:26:43,SeanSmyph,,0,0,2,"I used to read about the Great Depression in the history books and think “man what a rough time to be alive”. I don’t think I ever fully comprehended that there were actual people living through that. Thanks 2020.",,,,1239302030126190594,https://twitter.com/SeanSmyph/status/1239302030126190594
2020-03-15 21:24:14,ballofenergy91,,0,0,0,"“Celebrating the Roaring 20s on NYE really threw us back into the Great Depression ”",,,,1239301405778808832,https://twitter.com/ballofenergy91/status/1239301405778808832
2020-03-15 21:20:46,stevebward,jewilbe,2,0,1,"Ok. But is that based upon real illness or panic? You want to see panic? Imagine this generation in a worldwide depression. No savings, no skills to even grow a garden. Everyone afraid of their neighbors. The result of the panic is more serious than the virus.",,,,1239300533338484738,https://twitter.com/stevebward/status/1239300533338484738
2020-03-15 21:20:21,jemcadoo,,0,0,0,"if everybody stay in & stop buying stuff they saying we may go into another Depression",,,,1239300425200926725,https://twitter.com/jemcadoo/status/1239300425200926725
2020-03-15 21:19:54,JessB_KeenQueen,IssaRae,0,0,1,"This man is a God-send! Inner Engineering is where it's at - cure depression, anxiety, addiction, relationship woes whatever you need!! https://www.youtube.com/user/JS2682 https://twitter.com/IssaRae/status/1239276450760425475 …",,,,1239300315670814725,https://twitter.com/JessB_KeenQueen/status/1239300315670814725
2020-03-15 21:17:42,SavageRampage,,0,0,3,"Hey, depression ftw guys I've been ""socially isolating"" for 15 years!",,,,1239299758793068547,https://twitter.com/SavageRampage/status/1239299758793068547
2020-03-15 21:16:00,GantMichael,keithboykin,0,0,1,"Y'all ready for the 2021 Depression? https://twitter.com/keithboykin/status/1239295971391045632 …",,,,1239299331724902405,https://twitter.com/GantMichael/status/1239299331724902405
2020-03-15 21:15:43,stevenpmillies,,0,0,3,"In a sane world, sane people would have learned enough from the last worst shock since the Great Depression to have built a stronger economy. Instead we got tax cuts & short-term thinking. This isn't #Trump. This is what America is.pic.twitter.com/KzZblukYAj",,,#Trump,1239299262816673797,https://twitter.com/stevenpmillies/status/1239299262816673797
2020-03-15 21:13:53,cvarley1734,TheDomino,0,0,0,"*Depression* fixed it for you",,,,1239298800931557388,https://twitter.com/cvarley1734/status/1239298800931557388
2020-03-15 21:11:00,depressionpress,,0,0,0,"Every few months, @kjameshenderson pulls this out of the flat file, adds a color and tries to decide if it is “finished” Currently 23x17, archival photo print + ink // shot at @NeonMuseum 2015 @Depression Press https://www.instagram.com/p/B9xNX9CBuOV/?igshid=1ozhn7r0rpvzl …",,@kjameshenderson @NeonMuseum @Depression,,1239298071839690752,https://twitter.com/depressionpress/status/1239298071839690752
2020-03-15 21:08:31,michaelbikales,tackettdc,0,0,2,"Hope for a recession and not a depression.",,,,1239297447983116288,https://twitter.com/michaelbikales/status/1239297447983116288
2020-03-15 21:07:57,mrshallieross,,0,0,44,"Something on my heart right now...all the students our counselors serve every single day. So many kids come through those doors dealing with anxiety, depression, and other mental health needs. Will they still get the support they need? Show extra love right now.",,,,1239297306836512769,https://twitter.com/mrshallieross/status/1239297306836512769
2020-03-15 21:07:53,michaelbikales,AP,1,2,5,"Hope for a recession and not a depression.",,,,1239297290210336772,https://twitter.com/michaelbikales/status/1239297290210336772
2020-03-15 21:06:14,susanmather4,coolcatteacher,0,0,0,"Isolated people are prone to depression, ill health, anxiety. Online focus? 1. self-care tips. prayer & meditation, yoga/stretching, group peer counseling (12-step model), connection via phone trees. Educate. Entertain. Inspiration. ie Community-building. https://twitter.com/coolcatteacher/status/1236778400418861057 …",,,,1239296875993300992,https://twitter.com/susanmather4/status/1239296875993300992
2020-03-15 20:58:29,jposhaughnessy,,1,3,37,"15/ loss of confidence in almost everything. It's what caused the run on the banks in the Great Depression and similar irrational behavior in the financial crisis of 2008-09. And these acts of desperation ADD to the crisis, they never alleviate it. So I think we should be",,,,1239294923406524419,https://twitter.com/jposhaughnessy/status/1239294923406524419
2020-03-15 20:57:17,phillipmturner,,0,0,0,"After this is over, wondering if this generation will keep 2-4 weeks of food on hand forever, like Great Depression generation keeping cash under their mattresses #coronavirus",,,#coronavirus,1239294622167334912,https://twitter.com/phillipmturner/status/1239294622167334912
