date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-16 23:49:01,KrisColvin,semperdiced,0,0,1,"That boy has bipolar!!",,,,1239700226820263938,https://twitter.com/KrisColvin/status/1239700226820263938
2020-07-28 20:47:23,GamesRedDeer,,27,172,427,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-16 23:04:31,MoLene12,carloscezarcjr,0,0,0,"Essa Janaina é tao inteligente mas deve ser bipolar,ñ é possivel. Agente ñ sabe pra q lado vai. Até parece q tem q ser um marechal pra começar uma guerra. Acho q tem muitos presidentes,fora do Brasil,q começaram guerra e nunca serviram.",,,,1239689031119769600,https://twitter.com/MoLene12/status/1239689031119769600
2020-03-16 21:18:25,dakota_ginger,Amznfrknaz,1,0,4,"I was on a pill to help my bipolar that the side effect was a life threatening rash. Two weeks after I starting taking it guess what: I got a damn rash. Whole body was covered in a heat hive. It was burning me from the inside out. Loved that!",,,,1239662328095936520,https://twitter.com/dakota_ginger/status/1239662328095936520
2020-03-16 21:10:09,rizz2155,ulovewendy,0,1,0,"bipolar weather pic.twitter.com/A6iUiqaHZj",,,,1239660246341222402,https://twitter.com/rizz2155/status/1239660246341222402
2020-03-16 21:05:13,nelmavictor,o_antagonista,0,0,0,"Bipolar, maluca !!!",,,,1239659005825482752,https://twitter.com/nelmavictor/status/1239659005825482752
2020-03-16 20:32:37,prjoborges,marcofeliciano,0,0,0,"Janaína é bipolar ou esquizofrênica?",,,,1239650803008167937,https://twitter.com/prjoborges/status/1239650803008167937
2020-03-16 20:32:07,prjoborges,veramagalhaes,0,0,1,"Janaína é bipolar ou esquizofrênica? #Janainainternadajá",,,#Janainainternadajá,1239650677699178496,https://twitter.com/prjoborges/status/1239650677699178496
2020-03-16 20:22:19,nelmavictor,,0,0,0,"@JanainaDoBrasil sua atitude me parece de uma pessoa Bipolar, que decepção.",,@JanainaDoBrasil,,1239648211163328517,https://twitter.com/nelmavictor/status/1239648211163328517
2020-03-16 19:20:21,flsnupe,,0,0,0,"hearing about some fist fighting history going on at Kirby that lead to the trade that will forever live in #Texans infamy. Once again hurt feelings lead to change with BOB. Dude might be bipolar man.",,,#Texans,1239632613687599106,https://twitter.com/flsnupe/status/1239632613687599106
2020-03-16 18:54:41,dakota_ginger,Amznfrknaz,2,0,4,"I can’t even tell you the number of meds I’ve been on for bipolar. got that under control and then starting having a lot of spine issues so now it’s anti inflammatory, muscle relaxer and nerve blockers cuz they don’t give out pain pills which is fine cuz I don’t want any of them",,,,1239626158053961730,https://twitter.com/dakota_ginger/status/1239626158053961730
2020-03-16 18:11:47,Jersey1ofaK1nd,,0,0,0,"At times when my mental illness is out of control.The people I use to surround myself with would love me through my battle and help me get back on track , for that I’m grateful.. #MentalHealthMatters #bipolar #OCD #anxietydisorder #Majordepression #itreal #hatepeoplewhoabuseuspic.twitter.com/R6baRhIfM9",,,#MentalHealthMatters #bipolar #OCD #anxietydisorder #Majordepression #itreal #hatepeoplewhoabuseuspic,1239615360493551616,https://twitter.com/Jersey1ofaK1nd/status/1239615360493551616
2020-03-16 17:11:41,JillHF_AFSP,NIMHgov,0,0,1,"Stay tuned for rescheduled Facebook Live #science2stopsuucide #stopsuicide #bipolar #MentalHealth #MentalHealthMatters @NIMHgovhttps://twitter.com/NIMHgov/status/1239573912284884999 …",,@NIMHgovhttps,#science2stopsuucide #stopsuicide #bipolar #MentalHealth #MentalHealthMatters,1239600236982648836,https://twitter.com/JillHF_AFSP/status/1239600236982648836
2020-03-16 16:33:11,Frank_Marcomb,JKeiller2,1,0,2,"And you're on the wrong website you need to work on that bipolar problem family distant crying a lot admit yourself to the nut Ward lady",,,,1239590545636417536,https://twitter.com/Frank_Marcomb/status/1239590545636417536
2020-03-16 16:32:35,LoveBrieNicole,,0,0,48,"Good girl but you the baddest, bipolar pic.twitter.com/VvzNFa5grC",,,,1239590396717645826,https://twitter.com/LoveBrieNicole/status/1239590396717645826
2020-03-16 16:18:52,gypsy0pirate,tryguys,0,0,0,"@korndiddy I’m right there with ya on the crappy, bipolar immune compromise body. Sjögren’s took me down a little over 6yrs ago, ending tour for me. Luckily, it hasn’t hit my county yet but I’ve been even more confined to the house. @CriticalRole, here I come!!",,@korndiddy @CriticalRole,,1239586943043883009,https://twitter.com/gypsy0pirate/status/1239586943043883009
