date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-20 21:21:31,hecktorgaba,,0,0,0,"Every fucking thing is so depressive this days.",,,,1241112657882525696,https://twitter.com/hecktorgaba/status/1241112657882525696
2020-07-28 20:47:23,GamesRedDeer,,27,173,427,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-20 19:46:01,_cbullo,,1,0,5,"Now that classes are gonna be online for the rest of the semester, I can’t wait to be hurled into my 6 month long depressive episode :)",,,,1241088628270522372,https://twitter.com/_cbullo/status/1241088628270522372
2020-03-20 18:33:06,jasonlouist,,0,0,1,"Cleared my work calendar today. Rescheduled everything. Hoping to get this depressive episode over with sooner rather than later.",,,,1241070276068007936,https://twitter.com/jasonlouist/status/1241070276068007936
2020-03-20 18:28:47,_thriftyc_,thejessicadore,2,0,7,"Lost both of my jobs, not sure if I can qualify for unemployment or get new housing, spiraling into an unrelenting depressive state, losing interest in all things I enjoyed; if this isn’t the ideal time to turn my life around and unlock my hidden destiny then idk what is https://twitter.com/thejessicadore/status/1241034639545757702 …",,,,1241069188036386817,https://twitter.com/_thriftyc_/status/1241069188036386817
2020-03-20 17:19:48,Bajwatron,,1,0,2,"Me: spends the better part of two years in a depressive state, avoiding all unnecessary social interactions, finally ready to be a part of the world again... Authorities: stay in your homes and avoid all social and physical contact at all costs. Me: ...",,,,1241051827866611718,https://twitter.com/Bajwatron/status/1241051827866611718
2020-03-20 15:31:25,annoyedworm236,,2,0,10,"How many bottles of water do I need to drink a day for social isolation to not just feel like a normal depressive episode",,,,1241024555084328961,https://twitter.com/annoyedworm236/status/1241024555084328961
2020-03-20 15:08:54,yungcass42,,1,0,0,"i cannot fall into one of my depressive episodes while being quarantined.",,,,1241018886105059329,https://twitter.com/yungcass42/status/1241018886105059329
2020-03-20 12:31:46,safwitherspoon,,0,0,0,"when you literally quarantine yourself during depressive episodes so this unexpected quarantine got your brain doing muscle memory and we’re full stretch into an depressive episode...LUV THAT!",,,,1240979342454333441,https://twitter.com/safwitherspoon/status/1240979342454333441
2020-03-20 10:33:08,GeeklyTay,dnicewazhere,0,0,0,"Manic depressive episodes. NBD keeping things spicy. https://twitter.com/dnicewazhere/status/1240743620921229314 …",,,,1240949487398522880,https://twitter.com/GeeklyTay/status/1240949487398522880
2020-03-20 10:23:02,KhaliDinoLoL,,0,0,0,"Ever since season 8 of GoT my mental life has been better. My depressive episodes don't seem as bad in comparison",,,,1240946949051817984,https://twitter.com/KhaliDinoLoL/status/1240946949051817984
2020-03-20 05:34:19,bethany_apple04,,0,0,0,"During this time of quarantine, don’t forget some of the people closest to you might rely on socialization or getting out of the house to try to avoid anxious or depressive episodes. Check in on your friends and family. Be kind. Sending good vibes and love to everyone",,,,1240874290649628672,https://twitter.com/bethany_apple04/status/1240874290649628672
2020-03-20 03:42:40,AracxCara,,0,0,0,"I’ve been in my longest running depressive state and I usually get out of them by going out and doing something....but I can’t because of #Quarantine when I don’t have to work. So now idk what to do",,,#Quarantine,1240846189462986754,https://twitter.com/AracxCara/status/1240846189462986754
2020-03-20 02:52:54,briareneexo,,1,0,0,"I’m celebrating my half birthday this year since I was having a severe depressive episode on my birthday .. also because no one gave a shit so I’m giving my friends a second chance before they’re cut off",,,,1240833665560690688,https://twitter.com/briareneexo/status/1240833665560690688
2020-03-20 01:49:42,FeministWynn,MsJLaw,0,0,0,"He's a manic depressive. He needs therapy and medicine..",,,,1240817763356233740,https://twitter.com/FeministWynn/status/1240817763356233740
2020-03-20 01:36:00,thecristiangray,,0,0,0,"“The key difference between bipolar disorder and borderline personality disorder is that bipolar disorder is a mood disorder while BPD is a personality disorder.” . Bipolar Disorder vs Major Depressive Disorder is… https://www.instagram.com/p/B97-4Qwpbnh/?igshid=989kbzfazq61 …",,,,1240814315172761603,https://twitter.com/thecristiangray/status/1240814315172761603
