date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-14 23:59:00,val_fare09,,0,0,5,"I’m tired of joint pain and headaches. I’m tired of being 23 and feeling like an old person. I’m tired of doctors passing it off as being overweight or anxious when I’ve had this for years.",,,,1238977963930107909,https://twitter.com/val_fare09/status/1238977963930107909
2020-07-28 20:47:23,GamesRedDeer,,27,172,426,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-14 23:52:32,Stushkaiser,,0,0,4,"Coronavirus really gave depressed and anxious people a reason to isolate from the outside world. Safe to say we're winning.",,,,1238976337932627968,https://twitter.com/Stushkaiser/status/1238976337932627968
2020-03-14 23:52:31,Lissa_StillRISE,,0,0,0,"Anxious to see how this night gonna go",,,,1238976334497488899,https://twitter.com/Lissa_StillRISE/status/1238976334497488899
2020-03-14 23:48:22,murrminks,,0,11,32,"A lot of this seems obvious, but here are some suggestions on what ppl w/ mental health struggles can do to keep from spiraling during quarantine lots of ppl (including me) tend to isolate themselves when they’re feeling depressed or anxious, so I thought these may help somebody pic.twitter.com/nau73HqPb8",,,,1238975289457143808,https://twitter.com/murrminks/status/1238975289457143808
2020-03-14 23:48:20,KateDufour,KellyGToGo,0,0,0,"First person narrative accounts are an important resource, and we need to be creating them! I picked up my journal today for the first time in years. As a bonus, it helped me to feel focused and less anxious about the future. #education #COVID19https://twitter.com/KellyGToGo/status/1238816677090873346 …",,,#education #COVID19https,1238975278824607744,https://twitter.com/KateDufour/status/1238975278824607744
2020-03-14 23:36:53,PHANNY_0601,,0,0,0,"So anxious .....I honestly would rather be in san Luis",,,,1238972399741263873,https://twitter.com/PHANNY_0601/status/1238972399741263873
2020-03-14 23:36:18,DrShardeDavis,,0,0,1,"I’m now aware that making friends in new cities is my means of survival when traveling for work. I fully recognize that I don’t have kids or elders to care for/entertain in this crisis... I’m simply expressing that the prospect of an umpteen-day quarantine makes me hella anxious!",,,,1238972251946364928,https://twitter.com/DrShardeDavis/status/1238972251946364928
2020-03-14 23:30:18,abby621,,1,2,29,"I’m an anxious person to start with and am not really cut out to handle a pandemic well. But one positive: I have been absolutely blown away by the response, communication and empathy coming from every level @SLU_Official and am proud to be a Billiken.",,@SLU_Official,,1238970741695094786,https://twitter.com/abby621/status/1238970741695094786
2020-03-14 23:29:36,coreyrpayne,,2,0,25,"About to give up trying (& failing) to work for a while. Seems the only thing I can manage to accomplish is sending emails anyway (sorry to my email recipients ) We're so programmed to be ""productive"" that I'm over here anxious about my lack of focus during a fucking pandemic",,,,1238970565966344195,https://twitter.com/coreyrpayne/status/1238970565966344195
2020-03-14 23:28:36,tounaka_e,,0,0,1,"Living with anxiety in the time of #COVID19 is hard because I cant decide if I should be anxious or not but my ass over here vibin' to a song from animal crossing. pic.twitter.com/IJ5VGgF8xQ",,,#COVID19,1238970312311672839,https://twitter.com/tounaka_e/status/1238970312311672839
2020-03-14 23:27:57,joelycornholey,,1,0,6,"Guys please don’t be anxious about getting to the stores if you already have enough daily essentials to last you. They’re gonna restock; this is not the end. You’re just making it harder for people who are almost out of things",,,,1238970149111095296,https://twitter.com/joelycornholey/status/1238970149111095296
2020-03-14 23:23:02,JenHues,,0,1,2,"Feeling anxious? Me, too. This photo has always been calming to me, so I thought I'd share. #calm #yellowstonelake #ynp @Yellowstone National Park https://www.instagram.com/p/B9u3sLYpcDG/?igshid=1azx4c14s3w39 …",,@Yellowstone,#calm #yellowstonelake #ynp,1238968912177487873,https://twitter.com/JenHues/status/1238968912177487873
2020-03-14 23:22:37,winemedineme,pinkrocktopus,1,0,6,"Yeah I’m too everyday anxious to not be ready for this. I am enjoying the lack of people. https://twitter.com/pinkrocktopus/status/1238968329508917249 …",,,,1238968809614163969,https://twitter.com/winemedineme/status/1238968809614163969
2020-03-14 23:21:31,rickydoubles,,0,0,0,"We in the carving mode... both anxious after a week off... diggin into this ;) @themartinezbros #dirtyrice",,@themartinezbros,#dirtyrice,1238968531930120192,https://twitter.com/rickydoubles/status/1238968531930120192
2020-03-14 23:21:28,CinqueThePrince,,0,0,0,"Damn that coffee I drank earlier got me mad anxious",,,,1238968517694640128,https://twitter.com/CinqueThePrince/status/1238968517694640128
2020-03-14 23:16:03,allavelle,codykeenan,1,0,1,"Felt a bit silly canceling my lunch plans today but also felt a bit anxious about keeping them. I think we made the right call. https://twitter.com/codykeenan/status/1238963943386873856 …",,,,1238967153740722176,https://twitter.com/allavelle/status/1238967153740722176
2020-03-14 23:14:15,MaryMamms,,0,1,0,"I know it’s difficult not to feel anxious with everything that is happening in the world today. It’s human nature! BUT I’m here to tell you it’s okay to smile. C’mon you know you want to. Just look at this gorgeous… https://www.instagram.com/p/B9u2r08JX1f/?igshid=zxgzp6agvw3r …",,,,1238966704681738245,https://twitter.com/MaryMamms/status/1238966704681738245
2020-03-14 23:01:04,sarajohnsauce,,0,0,2,"The Target employee collecting carts without gloves is making me ANXIOUS.",,,,1238963383967367173,https://twitter.com/sarajohnsauce/status/1238963383967367173
2020-03-14 22:54:48,Itss_Jordann,,0,0,9,"Find out if I get my summer internship at midnight anxious is an understatement",,,,1238961807689240576,https://twitter.com/Itss_Jordann/status/1238961807689240576
