date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-21 23:56:50,christyhuffMD,,20,2,21,"#Prescribedharm, #benzo peeps check in! How are you coping with the social distancing and #COVIDー19 pandemic? I’m anxious but I’m ok. I’m staying busy homeschooling my child, cooking, organizing my home etc. I do miss my friends and family and my very full life.",,,#Prescribedharm #benzo #COVIDー19,1241514136263110656,https://twitter.com/christyhuffMD/status/1241514136263110656
2020-03-28 20:07:18,sergistack,,192,478,1084,"¿USAS GOOGLE CHROME? Lo siento por las mayúsculas, pero existe un nuevo navegador que es más rápido y más privado que Chrome (bloquea los anuncios y los rastreadores, lo cual ahorra tiempo de carga). La interfaz es exactamente igual que la de Chrome, Brave lo supera en todo.",,,,1243993087531266049,https://twitter.com/sergistack/status/1243993087531266049
2020-03-21 23:54:46,allym15,,0,0,0,"Trying to navigate what the rest of my school year will look like, makes me extremely anxious When I’m not in control, I have major anxiety & slowly but surely I’m starting to be filled with anxiety #ITeach #ElementaryTeacher #COVID19 #CoronavirusPandemic",,,#ITeach #ElementaryTeacher #COVID19 #CoronavirusPandemic,1241513614131027968,https://twitter.com/allym15/status/1241513614131027968
2020-03-21 23:54:20,Bradleyflowers7,MassiveAgent,1,0,2,"Anxious cracker",,,,1241513506756866050,https://twitter.com/Bradleyflowers7/status/1241513506756866050
2020-03-21 23:51:59,willmeurer,KellyO,0,0,6,"Please Dr. Fauci DON’T TOUCH YOUR FACE! You are making me so anxious. Press the Breathe app on your @Apple watch instead. Hold it together man! #weneedyouhttps://twitter.com/KellyO/status/1241044418594996225 …",,@Apple,#weneedyouhttps,1241512914290380800,https://twitter.com/willmeurer/status/1241512914290380800
2020-03-21 23:51:58,Syltbar,,0,0,0,"We recognize that this situation is a warning, and we know that this is an anxious time for everyone reading this. We know that shopping isn’t on the top of the list for most, but we hope these messages can be a momentary escape from this situation. Our online store remains open pic.twitter.com/2hPDIwDRid",,,,1241512908384862208,https://twitter.com/Syltbar/status/1241512908384862208
2020-03-21 23:51:54,freelancerjourn,freelancerjourn,0,0,0,"One of the jobs of a president is to speak and lead with compassionate at times of crisis when people are uncertain, anxious and scared. Trump utterly lacks the ability to do that because it’s not in him.",,,,1241512892387733505,https://twitter.com/freelancerjourn/status/1241512892387733505
2020-03-21 23:47:57,Whitworth_M,,0,0,0,"I kinda feel like I'm getting sick and it is making me anxious",,,,1241511896928284672,https://twitter.com/Whitworth_M/status/1241511896928284672
2020-03-21 23:44:04,BrandTran,JonasMcivitas,0,0,1,"I went out today for the first time in a week! While I'm introverted, I was getting super anxious amd mildly depressed. It was nice to interact w/ people & nature, and just feel the energy out there, taking in life outside. Just 40 minutes did wonders for me...& now I have milk",,,,1241510921618538502,https://twitter.com/BrandTran/status/1241510921618538502
2020-03-21 23:43:35,msjennbrown,,0,0,1,"If you are stressed or anxious about what’s going on, log off, go for a walk, read a book, watch a comedy, listen to music, or snuggle with your dog. Worrying doesn’t fix anything. Also, air hugs. We will all be okay.",,,,1241510801917251584,https://twitter.com/msjennbrown/status/1241510801917251584
2020-03-21 23:41:22,BuggleJ,nadyaginsburg,0,0,1,"A little bored a little anxious .... took a drive today ... but overall doing ok!",,,,1241510241130422273,https://twitter.com/BuggleJ/status/1241510241130422273
2020-03-21 23:38:30,maia_idina,,1,0,5,"The sun is setting I made risotto and I’m drinking wine and watching a movie. This is the first evening in a while where I feel a little less anxious and sad.",,,,1241509520209215489,https://twitter.com/maia_idina/status/1241509520209215489
