date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 23:59:47,Allers1334,,0,0,2,"Check on us people with anxiety, we are not okay #coronapocolypse",,,#coronapocolypse,1239340547761938432,https://twitter.com/Allers1334/status/1239340547761938432
2020-03-15 23:53:31,rkidger,,0,0,0,"In times of intense and increasing challenge, you get to see the best and worst of humanity. Love > Fear Faith > Anxiety Wisdom > Panic Compassion > Hoarding TP We’re all in this together.",,,,1239338971169259520,https://twitter.com/rkidger/status/1239338971169259520
2020-03-15 23:53:23,evanblack13,,0,2,7,"Anxiety in a man’s heart weighs him down, but a good word makes him glad. ~ Proverbs 12:25",,,,1239338940580143105,https://twitter.com/evanblack13/status/1239338940580143105
2020-03-15 23:53:23,TrainingByNate,,0,0,0,"Dirty children give me anxiety..... Children with dirty tendencies give me the most anxiety....... pic.twitter.com/ZsIzoMasWQ",,,,1239338940441726976,https://twitter.com/TrainingByNate/status/1239338940441726976
2020-03-15 23:51:57,kristanoelRUBY,,0,0,0,"( as someone living with anxiety during the calmest of times, to say I've been stressed out lately is a serious understatement. realized this past week that my hair is falling out. the regular things I do to help my anxiety dont work anymore. no insurance so no meds or therapy. ) pic.twitter.com/RYik9KEcZB",,,,1239338578083225601,https://twitter.com/kristanoelRUBY/status/1239338578083225601
2020-03-15 23:49:27,bjaded90,,3,0,7,"This is a real fun time for people with anxiety disorders.",,,,1239337949327773697,https://twitter.com/bjaded90/status/1239337949327773697
2020-03-15 23:49:00,AmanSium,prisonculture,0,0,0,"My problem (or, better put, my personal anxiety) with prison abolition is that white supremacy & supremacists require containment to curb its/their violence. So my mind automatically defaults to prison for those folk. I'm trying to think beyond this. But it's hard at times.",,,,1239337837486538752,https://twitter.com/AmanSium/status/1239337837486538752
2020-03-15 23:48:22,kheidiho,PreetBharara,0,0,0,"High anxiety",,,,1239337677884981248,https://twitter.com/kheidiho/status/1239337677884981248
2020-03-15 23:48:18,belizmarq,,0,0,0,"i need to make a trip to the grocery store tomorrow and i already have too much anxiety about it",,,,1239337658133946368,https://twitter.com/belizmarq/status/1239337658133946368
2020-03-15 23:47:51,xDeathtoselfx,,0,0,3,"Man, I’m so thankful my anxiety hasn’t escalated during these crazy times we’re living in",,,,1239337547496443904,https://twitter.com/xDeathtoselfx/status/1239337547496443904
2020-03-15 23:47:47,karenlynnn,PreetBharara,0,0,1,"Anxiety is through the roof, but watching naked and afraid and trying to forget for a few hours at a time is helping. So is @netflix",,@netflix,,1239337529545031680,https://twitter.com/karenlynnn/status/1239337529545031680
2020-03-15 23:47:37,bjaded90,Erinrae0399,1,0,0,"Right?! The anxiety is killing me. how does it take this long to make a response?!",,,,1239337488176513030,https://twitter.com/bjaded90/status/1239337488176513030
2020-03-15 23:47:26,Labyrinth_82,,0,0,11,"Having a weird bout of anxiety tonight and it’s feels awful",,,,1239337439904313344,https://twitter.com/Labyrinth_82/status/1239337439904313344
2020-03-15 23:47:23,MsD_atLiberty,,0,0,12,"Went to Walmart... my anxiety kicked in seein all the empty shelves & I got muffins. Lots of muffins. I got mini muffins, blueberry muffin mix, banana nut muffin mix, & chocolate chocolate chip muffin mix. I’m just now realizing that I spent about $20 on just muffins. . #why",,,#why,1239337429179514881,https://twitter.com/MsD_atLiberty/status/1239337429179514881
2020-03-15 23:46:32,choc_chip_eyes,,1,0,7,"Despite my anxiety and crying during my warm up and being sore from lifting Friday and Saturday, and the cold and wind, I pulled 7 hilly miles out of somewhere pic.twitter.com/o0t7NcFG8k",,,,1239337213638389765,https://twitter.com/choc_chip_eyes/status/1239337213638389765
2020-03-15 23:45:51,_simplicityxox,,1,0,1,"I really need to go get a touch up on my roots but the way my anxiety is set up when I leave the house is making me wanting to just wear a hat for the next few months",,,,1239337043060314114,https://twitter.com/_simplicityxox/status/1239337043060314114
2020-03-15 23:45:16,liiibee,Psyysexx,1,0,1,"So does the anxiety and stress one would experience without it. Choose your battles",,,,1239336896121180160,https://twitter.com/liiibee/status/1239336896121180160
2020-03-15 23:44:42,BoozyBillsBabe,,0,0,2,"Poor C dealing with me, a person with an anxiety disorder, on self-quarantine, during a global pandemic.",,,,1239336754123079680,https://twitter.com/BoozyBillsBabe/status/1239336754123079680
