date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-19 23:55:37,Ejcurtis85,KyleighWegener,0,0,0,"I am unbelievably anxious about fundraising for work, and what’s happening to my friends who are laid off or losing their businesses. But I’m home, healthy, and able to connect with friends and family over the World Wide Web.",,,,1240789053559144471,https://twitter.com/Ejcurtis85/status/1240789053559144471
2020-07-28 20:47:23,GamesRedDeer,,27,172,427,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-19 23:52:25,Alphakitty27,JudgementScythe,1,0,3,"It’s really wonderful to have someone else around. Just being able to say lit loud “I’m so anxious” and have someone respond “it’s ok” is a blessing",,,,1240788245723713536,https://twitter.com/Alphakitty27/status/1240788245723713536
2020-03-19 23:51:58,HeatonMom,inLaurasWords,0,0,0,"My husband paces when he’s on a work call. For some reason, it makes me anxious, so I leave the room.",,,,1240788133895196672,https://twitter.com/HeatonMom/status/1240788133895196672
2020-03-19 23:44:35,aronczyk,,0,0,19,"Mom calling from Canada: Wow, the kids must be so scared and anxious Kids:",,,,1240786274182664195,https://twitter.com/aronczyk/status/1240786274182664195
2020-03-19 23:43:30,_Vminborahae,halmeonisabs,0,0,0,"Girllll like I’m seriously anxious cuz it keeps getting worst",,,,1240786003369000960,https://twitter.com/_Vminborahae/status/1240786003369000960
2020-03-19 23:42:39,Lboogie3051,,0,0,0,"Took a much-needed nap and I woke up like I slept for days! Got the energy to do 3 loads of laundry! So everyone, if you're feeling anxious, negative, isolated, you might want to try to take a nap like a kindergarten. #QuarantineLife #stayhomechallengepic.twitter.com/tQLjmK2jgq",,,#QuarantineLife #stayhomechallengepic,1240785787366539266,https://twitter.com/Lboogie3051/status/1240785787366539266
2020-03-19 23:32:47,run2wine69,,0,0,0,"Missing your #yoga class? Need a few minutes yourself to help rejuvenate? Anxious from the outbreak? @downdogapp has offered free use of their app until April 1st. Download it today and give it a try. You create the experience you want. https://www.downdogapp.com #grateful",,@downdogapp,#yoga #grateful,1240783306830069764,https://twitter.com/run2wine69/status/1240783306830069764
2020-03-19 23:32:25,jlrobinson6,samanthasetula,1,0,1,"I just wish I could acknowledge that challenge and move on but I’m feeling anxious about it. I don’t want to dwell on it because it’s out of my control. Ugh.",,,,1240783211971497986,https://twitter.com/jlrobinson6/status/1240783211971497986
2020-03-19 23:29:27,melanie_korach,KarimAmara10,1,0,2,"Haha I was really nervous and anxious about doing it",,,,1240782469378572288,https://twitter.com/melanie_korach/status/1240782469378572288
