date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-25 23:03:47,DeeJay61v,,0,0,0,"I’m bipolar AF. You might get the North Pole at 8:00 and the East Pole by 8:05",,,,1242950335691399168,https://twitter.com/DeeJay61v/status/1242950335691399168
2020-03-28 20:07:18,sergistack,,192,478,1084,"¿USAS GOOGLE CHROME? Lo siento por las mayúsculas, pero existe un nuevo navegador que es más rápido y más privado que Chrome (bloquea los anuncios y los rastreadores, lo cual ahorra tiempo de carga). La interfaz es exactamente igual que la de Chrome, Brave lo supera en todo.",,,,1243993087531266049,https://twitter.com/sergistack/status/1243993087531266049
2020-03-25 22:03:23,xoMikaylarae,,0,2,3,"I’m bipolar, I want one thing one minute then I don’t or is that indecisive? Fuck it.",,,,1242935136108322816,https://twitter.com/xoMikaylarae/status/1242935136108322816
2020-03-25 21:55:22,LizAnn48971668,pulte,0,0,0,"$lizbennett75 cash app I am in desperate need of help in a single mom for six years of an 8 year old with bipolar disorder no child support and waiting in ss disability for her my account is negative $60 I’d appreciate any help thanks",,,,1242933119637913601,https://twitter.com/LizAnn48971668/status/1242933119637913601
2020-03-25 21:07:02,TheGreat_Keeno,pifwitdabagg,0,0,0,"Idk bro you know they bipolar with they times they close when they want",,,,1242920952951906304,https://twitter.com/TheGreat_Keeno/status/1242920952951906304
2020-03-25 20:40:01,RadioHolly,mmeghaneliz,0,0,0,"I will say—I understand he had bipolar disorder. What he doesn’t need to do is use that as an excuse to bully others. Take responsibility.",,,,1242914155256000512,https://twitter.com/RadioHolly/status/1242914155256000512
2020-03-25 19:23:42,androgynesse,,0,0,0,"I am not bipolar. Lol",,,,1242894950456594433,https://twitter.com/androgynesse/status/1242894950456594433
2020-03-25 19:09:31,Yayarea853,,1,0,6,"this weather is fucking BiPolar with a hint of pollen",,,,1242891380067729409,https://twitter.com/Yayarea853/status/1242891380067729409
2020-03-25 17:48:54,KewKellyWalters,liambokser,0,0,0,"I'm a bipolar dyslexic former journalist cannot agree with this statement more. pic.twitter.com/9ovlkNuLu3",,,,1242871090252316676,https://twitter.com/KewKellyWalters/status/1242871090252316676
2020-03-25 17:31:03,alexis_morton,,0,0,0,"this weather too bipolar for me",,,,1242866601558409217,https://twitter.com/alexis_morton/status/1242866601558409217
2020-03-25 14:47:00,TheREalShonnyy,RobertFaisonJr2,1,0,0,"Fr sometimes I really be bipolar",,,,1242825316344770562,https://twitter.com/TheREalShonnyy/status/1242825316344770562
2020-03-25 12:29:38,chrismadeit_23,,0,0,0,"Texas Weather = Bipolar",,,,1242790744986959872,https://twitter.com/chrismadeit_23/status/1242790744986959872
2020-03-25 11:57:34,queenkeycole93,smokegang2x,0,0,0,"Exactly so why btches claim they bipolar as a trend cus they think it’s cute is beyond me like I said",,,,1242782676735741954,https://twitter.com/queenkeycole93/status/1242782676735741954
