date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-18 23:38:29,DarkBonee617,,0,0,0,"I’m sooo sick of they bipolar ass folks",,,,1240422352900554755,https://twitter.com/DarkBonee617/status/1240422352900554755
2020-07-28 20:47:23,GamesRedDeer,,27,172,427,"PLAY & Let The Fun Begin Like + RT + Click https://www.reddeergames.com Did You see it? pic.twitter.com/45a6EF3ixr",,,,1288214494167158784,https://twitter.com/GamesRedDeer/status/1288214494167158784
2020-03-18 23:29:58,Beno_Tweets,Akademiks,0,0,0,"And these be the ones with the BD that ain’t shit , bar hopping , bipolar ass moods swings , all lat. #Okkkkuuuurrtttthttps://twitter.com/Akademiks/status/1240412844690153477 …",,,#Okkkkuuuurrtttthttps,1240420211121102850,https://twitter.com/Beno_Tweets/status/1240420211121102850
2020-03-18 23:11:17,ariellnunez10,,0,0,0,"Hoy estoy como bipolar",,,,1240415508182245379,https://twitter.com/ariellnunez10/status/1240415508182245379
2020-03-18 22:56:34,CaliforniaViV,JPBrown5,0,0,0,"I live with bipolar, but it does not define me. I try to see it as a gift. All my difficult depressions have helped me be compassionate to others currently suffering. I do community volunteering to help eliminate stigma.",,,,1240411802799726592,https://twitter.com/CaliforniaViV/status/1240411802799726592
2020-03-18 22:41:13,CaliforniaViV,,0,0,0,"Living with bipolar, I became scared when faced with the challenges of the current pandemic. However, as I read info from reliable sources, and talk to my daughter who is an expert researcher, I see things in a better perspective. Prayer brings comfort. Isolating is lonely.",,,,1240407943243153409,https://twitter.com/CaliforniaViV/status/1240407943243153409
2020-03-18 22:33:10,4toes2Manny,,1,1,3,"This weather is more bipolar than my fucking girlfriend!!!",,,,1240405913430867977,https://twitter.com/4toes2Manny/status/1240405913430867977
2020-03-18 21:35:47,KariChelle_,,0,0,1,"Weened myself off of my bipolar meds and the withdrawal symptoms are whack! I’ve been shaking for an entire day and my joints are that of an 89 year old woman.",,,,1240391475105579009,https://twitter.com/KariChelle_/status/1240391475105579009
2020-03-18 21:24:02,1darrellspencer,,0,0,0,"Folks ass bipolar and paranoid as hell about this coronavirus. Been cruising through the city on easy streak",,,,1240388516636504064,https://twitter.com/1darrellspencer/status/1240388516636504064
2020-03-18 21:15:01,CrazyJimP,fenster303,1,0,1,"You should see her sauced at a family event when her bipolar meds are all out of whack. It's like a scene from COPS... pic.twitter.com/4jebtj0ati",,,,1240386248465842178,https://twitter.com/CrazyJimP/status/1240386248465842178
2020-03-18 19:50:44,Frontstreet_,,0,0,0,"SHE EITHER BIPOLAR OR BISEXUAL..!!",,,,1240365035832201217,https://twitter.com/Frontstreet_/status/1240365035832201217
2020-03-18 19:24:25,jen58721538,eds_shirtsleeve,0,0,0,"Wow that long took them! I am glad u have m ds to help u with Bipolar depression. I can’t have those pills because they were a mess with my seizure medication.",,,,1240358416410914822,https://twitter.com/jen58721538/status/1240358416410914822
