date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-24 23:57:38,AlhuaQ,EMillerCVS,0,0,0,"I'm anxious. The United States lacks masks and thermometers. A friend sent it to me. I do n’t know if I can help the United States. I do n’t know English and I do n’t know if these certificates are really fake. pic.twitter.com/nhrZa1LpTq",,,,1242601500536262656,https://twitter.com/AlhuaQ/status/1242601500536262656
2020-03-28 20:07:18,sergistack,,192,478,1084,"¿USAS GOOGLE CHROME? Lo siento por las mayúsculas, pero existe un nuevo navegador que es más rápido y más privado que Chrome (bloquea los anuncios y los rastreadores, lo cual ahorra tiempo de carga). La interfaz es exactamente igual que la de Chrome, Brave lo supera en todo.",,,,1243993087531266049,https://twitter.com/sergistack/status/1243993087531266049
2020-03-24 23:51:27,JNOG23,,0,0,7,"MENTAL HEALTH CHECK-IN: I’m great I’m okay I’m meh I’m worried/anxious I’m tired Things r tough, I’m struggling I’m having a hard time & wouldn’t mind if u reached out to me I’m in a dark place Let's make sure all are ok & reach out to those who need us.",,,,1242599941815635971,https://twitter.com/JNOG23/status/1242599941815635971
2020-03-24 23:48:24,cheekywell,,0,1,0,"Feeling a little more anxious than usual? Get your favorite #cbd products shipped to your door with free shipping until April first! #cheekywell #cbd #austincbd #freeshipping #fullspectrumcbd #austinlocal #hemp #texas #womenincannabis #supportsmallbusinesspic.twitter.com/1iUJg0HWAv",,,#cbd #cheekywell #cbd #austincbd #freeshipping #fullspectrumcbd #austinlocal #hemp #texas #womenincannabis #supportsmallbusinesspic,1242599176065691648,https://twitter.com/cheekywell/status/1242599176065691648
2020-03-24 23:40:35,sroseridley98,costarastrology,0,0,0,"Pisces & staying focused on my goals by setting reminders. Taking walks when I’m feeling off & keeping myself busy when I am bored/sad/anxious.",,,,1242597209192923136,https://twitter.com/sroseridley98/status/1242597209192923136
2020-03-24 23:38:33,kissykiszka,,9,0,5,"hi so i wanted to do a mental health check in w everyone to see how u guys are all holding up w everything that’s going on - good - okay - struggling a bit - could use a friend - feeling depressed/anxious - not okay at all reply or dm if u feel comfy doing so <3",,,,1242596694753189890,https://twitter.com/kissykiszka/status/1242596694753189890
2020-03-24 23:31:33,PeterCorless,,0,1,1,"In case you or anyone you know is feeling anxious or depressed: https://www.samhsa.gov/find-help/disaster-distress-helpline …",,,,1242594934097473536,https://twitter.com/PeterCorless/status/1242594934097473536
2020-03-24 23:23:08,pgaclubpro,mariashriver,0,0,0,"Maria, Be anxious for nothing, but in everything by prayer and supplication with thanksgiving let your requests be made known to God. And the peace of God, which surpasses all comprehension, will guard your hearts and your minds in Christ Jesus. Phil. 4:6-7.",,,,1242592816582266880,https://twitter.com/pgaclubpro/status/1242592816582266880
2020-03-24 23:20:37,Stevie_oneduhh,Logicaln0nsense,0,0,0,"i been seein that too. y’all motherfuckers wil’in. couldn’t be my anxious ass",,,,1242592183280111618,https://twitter.com/Stevie_oneduhh/status/1242592183280111618
2020-03-24 23:20:12,IMterriblyvexed,,4,0,5,"Eventually I’ll have to start talking to people on the phone and FaceTime I know it’s nice to have people who want to talk to me but these activities also make me anxious. Maybe it would be better given the state of things.",,,,1242592080888606721,https://twitter.com/IMterriblyvexed/status/1242592080888606721
2020-03-24 23:10:40,britt_sullins,depressionnote,0,0,0,"a little anxious, but every little thing is gonna be alright",,,,1242589680216027136,https://twitter.com/britt_sullins/status/1242589680216027136
2020-03-24 23:02:13,LouisaJulius,LouisaJulius,1,0,2,"and demonstrating what they could do to build union power to create deep societal change. I used to feel so anxious that I didn’t deserve to be the person in that role. However, having amazing femtors who guided me in my learning as an organizer helped immensely.",,,,1242587553334730758,https://twitter.com/LouisaJulius/status/1242587553334730758
2020-03-24 22:58:11,jenapaaige,parpyfn,0,0,0,"I’m so upset. I get tingles in my hands when I get suddenly anxious so I don’t appreciate this! https://twitter.com/parpyfn/status/1242308009788723206 …",,,,1242586536971034625,https://twitter.com/jenapaaige/status/1242586536971034625
2020-03-24 22:45:23,LeverageThinker,matthaig1,0,0,0,"Teachers may work remotely. I can't. I drove the bus to get kids to school. No school = no bus! NC unsure to pay me over a crisis I have no control over. State employee, anxious, out of work. WOW!",,,,1242583316534112256,https://twitter.com/LeverageThinker/status/1242583316534112256
2020-03-24 22:40:41,SamanthaNwuche,KidsHelpPhone,0,1,7,"Please I’m anxious because of my uni, they keep emailing me coursework?!?!? I can’t focus during this pandemic. The uni is UofT!!! https://twitter.com/KidsHelpPhone/status/1242541836696240130 …",,,,1242582134751211521,https://twitter.com/SamanthaNwuche/status/1242582134751211521
2020-03-24 22:40:29,cstanderfer,elle91,0,0,0,"Anxious Marie Colvin (biography)",,,,1242582083341606922,https://twitter.com/cstanderfer/status/1242582083341606922
2020-03-24 22:35:21,rsmith82,,1,0,4,"I was about to make a joke about calories not counting while I'm isolated, but then I realized I am legit worried about this. Thoroughly anxious in fact. My schedule is trying to be normal but everything is off... Completely. Accountability is hard.. But key. pic.twitter.com/BZ7uJ4GTxA",,,,1242580792443895817,https://twitter.com/rsmith82/status/1242580792443895817
